store_phone,store_address,city,state,zip,store_email,sources_count,source1,source2,source3,source4,source5,source6,names_count,store_name,second_store_name,name3,name4,name5,name6,name7,name8,owners_count,owner_first_name1,owner_last_name1,owner_first_name2,owner_last_name2,other_emails_count,owner_email,other_owner_emails,websites_count,website,consolidated,fabrica,floorscapes,johanna,karastan,masland,mohawk,naics,wfca
(308) 632-2223,1018 E OVERLAND,SCOTTSBLUFF,NE,69361,,1,mohawk,,,,,,1,CLEMCO INC,,,,,,,,0,,,,,0,,,1,http://www.clemcoindustries.com/,,,,,,,X,,
(760) 431-1300,7040 AVENIDA ENCINAS #103,CARLSBAD,CA,92009,,4,consolidated,johanna,fabrica,masland,,,6,REGAL FLOORING CENTER,RANDOLPH FLOORING & CABINETRY,REGAL FLOORING CENTER,RANDOLPH FLOORING & CABINETRY,REGAL FLOORING CENTER,RANDOLPH FLOORING & CABINETRY,,,1,Fred,Kachtan,,,0,,,1,www.regalflooringcenter.com/,X,X,,X,,X,,,
(212) 734-8929,1460 3RD AVE-CORNER OF 83RD,NEW YORK,NY,10028,,4,consolidated,johanna,fabrica,masland,,,6,STARK CARPET CORP,A & D FLOOR & CARPET ENT. LTD,STARK CARPET CORP,A & D FLOOR & CARPET ENT. LTD,A & D FLOOR & CARPET ENT. LTD,STARK CARPET CORP,,,1,Allan,Causanschi,,,0,,,1,http://starkcarpet.com,X,X,,X,,X,,,
(626) 793-4477,2532 E. COLORADO BLVD,PASADENA,CA,91107,,4,consolidated,johanna,fabrica,masland,,,9,STERLING INTERIORS, INC.,APRAMIAN CARPET & FLOORING,STERLING INTERIORS, INC.,APRAMIAN CARPET & FLOORING,APRAMIAN CARPET & FLOORING,STERLING INTERIORS,1,Lori,Storley,,,0,,,1,www.sterlinginteriors.net,X,X,,X,,X,,,
(206) 622-5606,220 SECOND AVENUE S.,SEATTLE,WA,98104,,4,consolidated,johanna,fabrica,masland,,,9,STRATHMORE CARPETS INC,E. MASIN FURNITURE CO., INC,STRATHMORE CARPETS INC,E. MASIN FURNITURE CO., INC,E. MASIN FURNITURE CO., INC,1,Bob,Masin,,,0,,,1,http://www.masonfurniture.com/,X,X,,X,,X,,,
(310) 322-7254,130 WEST GRAND AVENUE,EL SEGUNDO,CA,90245,,4,consolidated,johanna,fabrica,masland,,,9,STYLER'S FLOOR COVERING, INC.,SUNSET FLOOR EL SEGUNDO,STYLER'S FLOOR COVERING, INC.,SUNSET FLOOR EL SEGUNDO,SUNSET FLOOR  EL SEGUNDO,STYLER'S FLOOR COVERING,1,Steven,Sevilla,,,0,,,1,www.sunsetcarpetoneelsegundo.com,X,X,,X,,X,,,
(908) 273-0220,335 SPRINGFIELD AVENUE,SUMMIT,NJ,7901,,4,consolidated,johanna,fabrica,masland,,,6,V.M. CARPET DISTRIBUTORS,COVE DISCOUNT CARPET ONE,V.M. CARPET DISTRIBUTORS,COVE DISCOUNT CARPET ONE,COVE DISCOUNT CARPET ONE,V.M. CARPET DISTRIBUTORS,,,1,Donna,Dwyre,,,0,,,1,www.covecarpetonesummit.com,X,X,,X,,X,,,
(570) 646-6150,RR 940 LIBERTY ANNEX,POCONO LAKE,PA,18347,,1,mohawk,,,,,,1,MICHAELS CARPET & LINOLEUM,,,,,,,,0,,,,,0,,,1,http://www.michaelsflooringandwindowcoverings.com/,,,,,,,X,,
(219) 322-2774,FLOORING/DOYNES FLOORS,SCHERERVILLE,IN,46375,,1,mohawk,,,,,,1,PATOMA INC DBA ENDECCA,,,,,,,,1,GEORGE,PLOUTIS,,,0,,,1,http://www.potomacfloorcovering.com,,,,,,,X,,
(256) 234-4607,1945 HWY 280,ALEXANDER CITY,AL,35010,,1,mohawk,,,,,,1,HOLMAN FLOOR,,,,,,,,0,,,,,0,,,1,http://www.holmanfloorcompany.com,,,,,,,X,,
(973) 347-7488,223 US HIGHWAY 206,ANDOVER,NJ,7821,,1,mohawk,,,,,,1,BYRAM CARPET INC,,,,,,,,0,,,,,0,,,1,http://www.byramcarpet.com,,,,,,,X,,
(231) 943-3801,376 N US HIGHWAY 31 S,TRAVERSE CITY,MI,49685,,1,mohawk,,,,,,1,ARJAY FLOOR COVERING,,,,,,,,1,RON,FATE,,,0,,,1,http://www.arjayfloorcoverings.com/,,,,,,,X,,
(253) 853-3583,DBA CS FLOORS,GIG HARBOR,WA,98332,,1,mohawk,,,,,,2,B & C ENTERPRISES, INC,,,,,,,0,,,,,0,,,1,http://www.bandcenterprises.com/,,,,,,,X,,
(732) 282-0030,2169 STATE HWY 35,SEA GIRT,NJ,08750-1079,,1,masland,,,,,,1,BORO RUG & CARPET WAREHOU,,,,,,,,0,,,,,0,,,1,http://www.briellefurniture.com/,,,,,,X,,,
(203) 281-3022,92 SANFORD STREET,HAMDEN,CT,6514,,1,masland,,,,,,1,CARPETLAND OF NEW ENGLAND,,,,,,,,0,,,,,0,,,1,http://www.carpetlandct.com/,,,,,,X,,,
(773) 784-5600,5718 N BROADWAY,CHICAGO,IL,60660,,1,masland,,,,,,1,DE SITTER CARPETS INC,,,,,,,,0,,,,,0,,,1,www.desitterflooring.com,,,,,,X,,,
(215) 256-9575,2150 DETWEILER RD,KULPSVILLE,PA,19443,,1,masland,,,,,,1,BEE JAY CARPETS INC,,,,,,,,0,,,,,0,,,1,http://roylomascarpets.com/,,,,,,X,,,
(406) 721-4462,129 W ALDER,MISSOULA,MT,59801,,1,masland,,,,,,2,RICHARD NEEL INTERIORS, INC.,,,,,,,0,,,,,0,,,1,http://www.hoovers.com,,,,,,X,,,
(561) 368-2703,4501 NO. FEDERAL HIGHWAY,BOCA RATON,FL,33431,,1,masland,,,,,,1,SWEENEY BROS. CARPETS,,,,,,,,0,,,,,0,,,1,http://www.sweeneybrothers.com/,,,,,,X,,,
(414) 384-0630,1327 W. LINCOLN AVENUE,MILWAUKEE,WI,53215,,1,masland,,,,,,1,CARPET CONTRACTORS INC.,,,,,,,,0,,,,,0,,,1,http://carpetcontractors.net/,,,,,,X,,,
(805) 963-1921,614 OLIVE STREET,SANTA BARBARA,CA,93101,,1,masland,,,,,,1,ISLAND INTERIORS AT OCEAN,,,,,,,,0,,,,,0,,,1,http://www.curtiscarpet.hdspd.com/Home/home/sb.cn,,,,,,X,,,
(425) 285-0570,11555 NORTHUP WAY,BELLEVUE,WA,98004,,1,masland,,,,,,2,THE CARPET SHOPPE, INC.,,,,,,,0,,,,,0,,,1,http://thecarpetshoppe.com/,,,,,,X,,,
(732) 370-3669,355 CEDAR BRIDGE AVE,LAKE WOOD,NJ,8701,,1,masland,,,,,,1,GREAT FLOORS LLC,,,,,,,,0,,,,,0,,,1,http://www.greatfloors.com/,,,,,,X,,,
(903) 596-0346,301 SSE LOOP 323,TYLER,TX,75702,,1,masland,,,,,,1,WJF ENTERPRISES LTD,,,,,,,,0,,,,,0,,,1,www.none.com,,,,,,X,,,
(207) 772-3843,297 FORREST AVENUE,PORTLAND,ME,4101,,1,masland,,,,,,1,TED DESIGN LLC,,,,,,,,0,,,,,0,,,1,Johnsonci.com,,,,,,X,,,
(626) 330-0080,16790 JOHNSON DRIVE,CITY OF INDUSTRY,CA,91745,,1,masland,,,,,,1,THE CARPET SHOP INC,,,,,,,,0,,,,,0,,,1,carpetshop.com,,,,,,X,,,
(850) 482-3400,4496 LAFAYETTE,MARIANNA,FL,32446,,1,masland,,,,,,1,EXTREME LOGO RUGS,,,,,,,,0,,,,,0,,,1,http://www.yellowpagesgoesgreen.org/Marianna-FL/The+Decorator%27s+Door/330979,,,,,,X,,,
(239) 275-8453,9271 CENTRAL PARK DR D205,FORT MYERS,FL,33919,,1,masland,,,,,,1,OLSON RUG COMPANY DIP,,,,,,,,0,,,,,0,,,1,www.olsonrug.com,,,,,,X,,,
(999) 999-9999,912 W FERGUSON ST,PHARR,TX,78577,,5,floorscapes,floorscapes,mohawk,mohawk,mohawk,,5,FAMILY CARPET,FLOORMART LLC,WAYNE WILES,BEST BUY CARPETS,JD KRANE INC,,,,0,,,,,0,,,1,http://www.familycarpetoneboaz.com/,,,X,,,,X,,
(410) 789-9115,R & S ENTERPRISES,LINTHICUM HEIGHTS,MD,21090,,1,mohawk,,,,,,1,CARPET LIQUIDATORS,,,,,,,,1,STEVE,RANDY,,,0,,,1,http://www.baltimorecarpets.com,,,,,,,X,,
(410) 321-1977,507 PARK AVE,TOWSON,MD,21204,,1,mohawk,,,,,,1,CARPET CONSULTANTS INC,,,,,,,,1,STEVE,WEIDNER,,,0,,,1,http://www.carpetconsultantsmd.com,,,,,,,X,,
(701) 235-5752,CARPET WORLD,FARGO,ND,58103,,1,mohawk,,,,,,1,CARPET CITY INC,,,,,,,,0,,,,,0,,,1,http://www.carpetworldfargo.com/,,,,,,,X,,
(615) 771-1012,264 MALLORY STATION RD STE 1,FRANKLIN,TN,37067,,1,mohawk,,,,,,1,CARPET DEN INC,,,,,,,,1,RICKY,MCCORMICK,,,0,,,1,www.carpetden.com,,,,,,,X,,
(615) 871-1000,3520 CENTRAL PIKE STE 104,HERMITAGE,TN,37076,,1,mohawk,,,,,,1,KEVCO CARPETS & VINYL INC,,,,,,,,1,KEVIN,EARLY,,,0,,,1,http://www.kevcocarpet.com/default.aspx,,,,,,,X,,
(713) 224-4254,15210 CHAPLIN ST,HOUSTON,TX,77032,,1,mohawk,,,,,,1,SUMMIT FLOORS/RETAIL,,,,,,,,0,,,,,0,,,1,http://www.summitfloors.com/,,,,,,,X,,
(757) 497-7968,5324 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,,1,mohawk,,,,,,1,HAYNES FURNITURE CO INC,,,,,,,,0,,,,,0,,,1,http://www.haynesfurniture.com/,,,,,,,X,,
(605) 368-8256,27106 INDEPENDENCE AVENUE,SIOUX FALLS,SD,57108,,1,mohawk,,,,,,1,THORNTON CARPET INC,,,,,,,,0,,,,,0,,,1,http://www.thorntoncarpets.com,,,,,,,X,,
(615) 865-5859,1224 NORTHGATE PARKWAY,MADISON,TN,37116-0533,,1,mohawk,,,,,,1,H & T CARPET INC,,,,,,,,1,HARRY,TARPLEY,,,0,,,1,www.htcarpetinc.com,,,,,,,X,,
(504) 712-2548,2835 VIRGINIA ST,KENNER,LA,70062,,1,mohawk,,,,,,1,INTEGRITY CARPET INC,,,,,,,,1,RICARDO,F,,,0,,,1,http://www.integritycarpetsales.com/,,,,,,,X,,
(248) 359-9350,SPARTAN FLOOR COVERING,SOUTHFIELD,MI,48075,,1,mohawk,,,,,,1,S C I FLOOR COVERING INC,,,,,,,,1,DAVE,ELBERSON,,,0,,,1,http://www.scifloorcovering.com/,,,,,,,X,,
(515) 957-7973,301 CENTER PL SW STE C,ALTOONA,IA,50009-2589,,1,mohawk,,,,,,1,ROYAL FLOORINGS & PAINTS,,,,,,,,1,MIKE,PEARSON,,,0,,,1,http://www.royalflooringandpaints.com/,,,,,,,X,,
(402) 467-7636,CARPET LAND,LINCOLN,NE,68504,,1,mohawk,,,,,,1,LEHMS INC,,,,,,,,0,,,,,0,,,1,http://www.carpetlandonline.com/,,,,,,,X,,
(813) 628-8963,*** DEBTOR IN POSSESSION ***,VALRICO,FL,33596,,1,mohawk,,,,,,1,ASK CONTRACT FLOORING INC,,,,,,,,1,RUFUS,ASHBY,,,0,,,1,http://Flooringamericafl.com/,,,,,,,X,,
(712) 580-0440,1014 11TH ST SW,SPENCER,IA,51301-5597,,1,mohawk,,,,,,1,SPEIDEL FLOORING LLC,,,,,,,,0,,,,,0,,,1,http://nwiowaflooring.com/,,,,,,,X,,
(910) 347-7770,1311 N MARINE BLVD,JACKSONVILLE,NC,28540,,1,mohawk,,,,,,1,WATKINS FLOOR COVERING,,,,,,,,0,,,,,0,,,1,www.watkinsnewfloor.com,,,,,,,X,,
(863) 665-5443,2110 EDENFIELD PL,LAKELAND,FL,33801,,1,mohawk,,,,,,1,STINSON CARPETS INC,,,,,,,,0,,,,,0,,,1,http://www.stinsoncarpets.com/,,,,,,,X,,
(847) 415-5200,195 N MILWAUKEE AVE,VERNON HILLS,IL,60061,,1,mohawk,,,,,,1,WHOLESALE CARPET DESIGNS INC,,,,,,,,0,,,,,0,,,1,http://wholesalecarpetdesign.com/,,,,,,,X,,
(407) 265-5956,830 STATE ROAD 436,CASSELBERRY,FL,32707,,1,mohawk,,,,,,1,CREATIVE FLOORS INC,,,,,,,,1,ROBERT,CAMPBELL,,,0,,,1,http://www.creativefloorsinc.com/,,,,,,,X,,
(972) 424-4252,1105 E PARKER RD STE 132,PLANO,TX,75074,,1,mohawk,,,,,,1,NADINE FLOOR CO INC.,,,,,,,,0,,,,,0,,,1,http://www.nadinefloors.com/,,,,,,,X,,
(262) 646-6297,C/O RIDGEPOINT CENTER,DELAFIELD,WI,53018,,1,mohawk,,,,,,1,FLOORQUEST LLC,,,,,,,,0,,,,,0,,,1,http://www.floorquest.net/,,,,,,,X,,
(954) 921-1513,MIAMI CARPET & TILE,FORT LAUDERDALE,FL,33306,,1,mohawk,,,,,,1,PALM BEACH CARPET INC,,,,,,,,1,PHIL,LAUX,,,0,,,1,http://www.miamicarpet.com/,,,,,,,X,,
(585) 352-2590,MANDELL LOUIS R III,SPENCERPORT,NY,14559,,1,mohawk,,,,,,1,PRO CARPET INC,,,,,,,,0,,,,,0,,,1,http://www.procarpetinc.com/,,,,,,,X,,
(847) 835-5240,LEWIS FLOOR & HOME,NORTHBROOK,IL,60062,,1,mohawk,,,,,,1,LEWIS CARPETS INC,,,,,,,,1,STEVE,LEWIS,,,0,,,1,http://www.lewisfloorandhome.com/,,,,,,,X,,
(916) 443-3203,221 N 16TH ST,SACRAMENTO,CA,95811-0626,,1,mohawk,,,,,,1,WOOD BROS FLOOR COVERING,,,,,,,,1,GARY,WOOD,,,0,,,1,http://woodbrothersfloors.com,,,,,,,X,,
(405) 348-8677,KREGGER FLOORING,EDMOND,OK,73013-4031,,1,mohawk,,,,,,1,KREGGER KRAFT LLC,,,,,,,,1,PAUL,KREGGER,,,0,,,1,http://kreggers.com/,,,,,,,X,,
(701) 258-8196,501 AIRPORT RD,BISMARCK,ND,58504,,1,mohawk,,,,,,1,CARPET WORLD INC,,,,,,,,1,BOB,DAUENHAUER,,,0,,,1,http://www.carpetworldbismarck.com/,,,,,,,X,,
(216) 662-2555,23760 MILES RD,BEDFORD HEIGHTS,OH,44128,,1,mohawk,,,,,,1,FLOOR SHOW INC,,,,,,,,1,AUSTIN,CALVETTA,,,0,,,1,www.calvettabrothers.com,,,,,,,X,,
(661) 942-2118,44109 YUCCA AVE,LANCASTER,CA,93534,,1,mohawk,,,,,,1,METRO FLOORS INC,,,,,,,,0,,,,,0,,,1,http://www.metrofloorsinc.com/,,,,,,,X,,
(317) 781-1828,5563 S BELMONT ST,INDIANAPOLIS,IN,46217-9750,,1,mohawk,,,,,,1,REARDONS CARPET CO INC,,,,,,,,1,PATRICIA,MARTIN,,,0,,,1,www.reardonscarpets.com,,,,,,,X,,
(740) 756-6150,2982 HELENA DRIVE,CARROLL,OH,43112,,1,mohawk,,,,,,1,VARIETY FLOORS OF CARROLL INC,,,,,,,,0,,,,,0,,,1,http://www.varietyfloors.com/,,,,,,,X,,
(765) 966-6254,PO BOX 1663,RICHMOND,IN,47375,,1,mohawk,,,,,,1,GEORGIA DIRECT CARPETS INC,,,,,,,,1,AL,BLEDSOE,,,0,,,1,http://georgiadirectcarpetinc.com/index.htm,,,,,,,X,,
(704) 376-6850,3300 MONOROE RD,CHARLOTTE,NC,28299,,1,mohawk,,,,,,1,HALLS INC,,,,,,,,2,KEITH,DUNN,TOMMY,HALL,0,,,1,http://www.hallsflooring.com/,,,,,,,X,,
(901) 386-6520,3702 JACKSON AVENUE,MEMPHIS,TN,38108,,1,mohawk,,,,,,1,CARPET SPECTRUM INC,,,,,,,,1,BILL,BROWNING,,,0,,,1,http://carpetspectrum.net/,,,,,,,X,,
(954) 973-3499,2054 MEARS PKWY,MARGATE,FL,33063,,1,mohawk,,,,,,1,CARPETS BY MR JASON INC,,,,,,,,0,,,,,0,,,1,http://carpetsbymrjason.com/,,,,,,,X,,
(773) 735-5660,8181 S CICERO AVE,CHICAGO,IL,60652,,1,mohawk,,,,,,1,CENTURY SUPPLY COMPANY,,,,,,,,1,ELAINE,CARLSON,,,0,,,1,http://www.century-tile.com/,,,,,,,X,,
(770) 740-0230,"ATTN, MATT FRANCOLETTI",ALPHARETTA,GA,30004,,1,mohawk,,,,,,1,BRIDGEPORT CARPETS,,,,,,,,0,,,,,0,,,1,http://bridgeportcarpets.com/,,,,,,,X,,
(314) 993-3080,1000 NORTH LINDBERG,SAINT LOUIS,MO,63132,,1,mohawk,,,,,,1,EDWARDS CARPET EAST INC,,,,,,,,0,,,,,0,,,1,http://edwardscarpet.com/,,,,,,,X,,
(386) 788-8011,1725 S NOVA RD STE N2,SOUTH DAYTONA,FL,32119-1780,,1,mohawk,,,,,,1,TROTTS QUALITY CARPET,,,,,,,,1,THOMAS,TROTT,,,0,,,1,http://www.trottscarpet.com/,,,,,,,X,,
(972) 661-1329,INTERIOR DECOR,FARMERS BRANCH,TX,75244,,1,mohawk,,,,,,1,ALL AMERICAN FLOORING INC,,,,,,,,0,,,,,0,,,1,www.allamericanflooring.net,,,,,,,X,,
(248) 650-0519,1015 JOHN R RD,ROCHESTER HILLS,MI,48307,,1,mohawk,,,,,,1,PERFECT FLOORS INC,,,,,,,,1,JOHN,WILLIAMS,,,0,,,1,http://perfectfloorsinc.com/,,,,,,,X,,
(806) 274-4392,806 N MAIN ST,BORGER,TX,79007,,1,mohawk,,,,,,1,FRANKS FLOOR COVERING,,,,,,,,0,,,,,0,,,1,http://www.franksfloorcovering.com/,,,,,,,X,,
(513) 346-6430,JP FLOORING SYSTEMS,WEST CHESTER,OH,45069,,1,mohawk,,,,,,1,JP FLOORING SYSTEMS INC,,,,,,,,1,PHIL,SCHRIMPIR,,,0,,,1,http://www.jpflooring.com/,,,,,,,X,,
(256) 828-8799,15170 HWY 231 431,HAZEL GREEN,AL,35750,,1,mohawk,,,,,,1,ONE ON ONE FLOOR COVERING LLC,,,,,,,,1,JIMMY,JONES,,,0,,,1,http://oneononeflooring.com,,,,,,,X,,
(732) 905-5200,DBA JUST CARPETS & FLOORING,EAST BRUNSWICK,NJ,8816,,2,mohawk,mohawk,,,,,2,JUST CARPETS,F C & P FLOORING,,,,,,,1,FRANK,DIFIGLIA,,,0,,,1,http://www.justcarpetsnj.com/,,,,,,,X,,
(231) 941-1072,6250 M-72,TRAVERSE CITY,MI,49684,,1,mohawk,,,,,,1,KISS CARPET,,,,,,,,0,,,,,0,,,1,http://www.kisscarpet.com/,,,,,,,X,,
(570) 544-4941,2723 POTTSVILLE-MINERSVILLE,POTTSVILLE,PA,17901,,1,mohawk,,,,,,2,MCNULTY'S BUILDING SUPPLY,INC.,,,,,,,0,,,,,0,,,1,http://mcnulty.flooringplus.com/,,,,,,,X,,
(609) 702-2804,ROUTE 38,MOUNT HOLLY,NJ,8060,,1,mohawk,,,,,,1,FATHER & SON CARPET INC,,,,,,,,1,HARRY,JOLLY,,,0,,,1,http://www.fatherandsonbuilders.com/,,,,,,,X,,
(301) 662-2671,1060 WEST PARTICK STREET,FREDERICK,MD,21702,,1,mohawk,,,,,,1,PETERSENS HOUSE OF CARPETS,,,,,,,,0,,,,,0,,,1,http://www.petersenscarpetandflooring.com/,,,,,,,X,,
(901) 872-2894,9040 US HIGHWAY 51 N,MILLINGTON,TN,38053,,1,mohawk,,,,,,1,MILLINGTON FLOOR COVERING INC,,,,,,,,1,JOHN,C.,,,0,,,1,http://www.millingtonfloorcovering.com/html/home.html,,,,,,,X,,
(320) 836-6217,PO BOX 278 208 W MAIN ST,FREEPORT,MN,56331-0278,,1,mohawk,,,,,,1,HENNEN FLOOR COVERING,,,,,,,,1,ED,HENNEN,,,0,,,1,www.hennenfloor.com,,,,,,,X,,
(815) 844-4717,WRIGHTS FURNITURE,PONTIAC,IL,61764,,1,mohawk,,,,,,1,WRIGHT L F INC,,,,,,,,1,GARY,WRIGHT,,,0,,,1,http://www.wrights-furniture.com/,,,,,,,X,,
(419) 462-2566,MY FLOORS BY PRINTS & PAINTS,GALION,OH,44833,,1,mohawk,,,,,,1,PRINTS & PAINTS INC,,,,,,,,0,,,,,0,,,1,http://www.myfloorsohio.com/,,,,,,,X,,
(856) 881-1691,884 DOUBLETREE PLAZA,GLASSBORO,NJ,8028,,1,mohawk,,,,,,1,QUALITY CARPETS,,,,,,,,0,,,,,0,,,1,http://www.qualitycarpetsinc.com/,,,,,,,X,,
(417) 869-9303,911 W SUNSHINE,SPRINGFIELD,MO,65807,,1,mohawk,,,,,,1,MIDWEST RUG,,,,,,,,1,RON,EDWARDS,,,0,,,1,http://www.midwestrugcompany.com.,,,,,,,X,,
(203) 838-8080,72 CONNECTICUT AVE,NORWALK,CT,6850,,1,mohawk,,,,,,1,CARPET KING INC,,,,,,,,1,STEPHEN,CUPOLE,,,0,,,1,http://www.mycarpetking.com/,,,,,,,X,,
(217) 793-3692,3100 COCKRELL LN,SPRINGFIELD,IL,62711,,1,mohawk,,,,,,1,ARIZONA TILE COMPANY,,,,,,,,0,,,,,0,,,1,http://www.ariztile.com,,,,,,,X,,
(208) 232-2422,861 YELLOWSTONE AVE,POCATELLO,ID,83201,,1,mohawk,,,,,,1,WALL TO WALL,,,,,,,,0,,,,,0,,,1,http://www.wall2wallflooring.com/residential/locations_pocatello.php,,,,,,,X,,
(205) 985-5955,2130 PELHAM PKWY,PELHAM,AL,35124,,1,mohawk,,,,,,1,RIVERCHASE FLRING CTR INC,,,,,,,,0,,,,,0,,,1,http://www.riverchasecarpet.com/,,,,,,,X,,
(805) 481-1555,1309 PACIFIC BLVD,OCEANO,CA,93445,,1,mohawk,,,,,,1,CAL COAST CARPET WAREHOUSE,,,,,,,,0,,,,,0,,,1,http://calcoastcarpetoceano.com/,,,,,,,X,,
(770) 389-9043,4995 N HENRY BLVD STE D,STOCKBRIDGE,GA,30281,,1,mohawk,,,,,,1,DALTON CARPET CENTER INC.,,,,,,,,0,,,,,0,,,1,http://www.daltoncarpetcenter.com/,,,,,,,X,,
(616) 662-2014,5282 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,,1,mohawk,,,,,,1,DEGRAAF INTERIORS INC,,,,,,,,1,DARYLL,DEGRAAF,,,0,,,1,http://www.degraafinteriors.com,,,,,,,X,,
(309) 682-2771,123 W MCCLURE AVE,PEORIA,IL,61604,,1,mohawk,,,,,,1,SUTTON CARPET CO,,,,,,,,0,,,,,0,,,1,http://www.suttoncarpetcenter.com/,,,,,,,X,,
(505) 559-9919,1560 JUAN TABO BLVD NE,ALBUQUERQUE,NM,87112,,1,mohawk,,,,,,1,HOUSE OF FLOORS,,,,,,,,1,DENNIS,FAIRCHILD,,,0,,,1,http://www.houseoffloorsabq.com/,,,,,,,X,,
(712) 328-8242,825 W BROADWAY,COUNCIL BLUFFS,IA,51501,,1,mohawk,,,,,,1,KELLY'S CARPETS,,,,,,,,0,,,,,0,,,1,http://www.kellyscarpet.com/,,,,,,,X,,
(256) 891-1277,MOSLEY FLOORING INC,ALBERTVILLE,AL,35950,,1,mohawk,,,,,,1,CARPET STORE THE,,,,,,,,0,,,,,0,,,1,http://www.mosleyflooring.com/,,,,,,,X,,
(717) 687-7648,232 HARTMAN BRIDGE RD,RONKS,PA,17572,,1,mohawk,,,,,,1,WALL-TO-WALL FLOOR COVERING,,,,,,,,0,,,,,0,,,1,http://flooringinstrasburg.com/,,,,,,,X,,
(586) 772-2110,SOUTHLAND INVESTMENT INC,WARREN,MI,48089,,1,mohawk,,,,,,1,CARPET GALLERY & FLOORS,,,,,,,,1,AHMAD,SAYED-ALI,,,0,,,1,http://www.carpetgalleryc1williamsburg.com/,,,,,,,X,,
(804) 527-7292,9840 MAYLAND DR,RICHMOND,VA,23233,,1,mohawk,,,,,,1,COSTEN FLOORS INC,,,,,,,,1,RALPH,COSTEN,,,0,,,1,http://costen.flooring-professionals.com,,,,,,,X,,
(501) 565-5444,9524 INTERSTATE 30,LITTLE ROCK,AR,72209,,1,mohawk,,,,,,1,PACK RON CARPET CTR INC,,,,,,,,1,JIM,OWENS,,,0,,,1,http://ronpackcarpet.com/,,,,,,,X,,
(217) 224-4728,926 VERMONT,QUINCY,IL,62301,,1,mohawk,,,,,,1,SAVEMORE CARPETS,,,,,,,,1,HAROLD,YOUNG,,,0,,,1,http://www.savemorecarpets.com/,,,,,,,X,,
(641) 683-3408,"PALEN, NEWELL",OTTUMWA,IA,52501,,1,mohawk,,,,,,1,RICHWELL CARPET &CABINET CTR,,,,,,,,0,,,,,0,,,1,http://www.richwellcarpet.com/,,,,,,,X,,
(254) 554-4343,3301 E STAN SCHLUETER LOOP,KILLEEN,TX,76542,,1,mohawk,,,,,,1,HOUSE OF FLOORS INC,,,,,,,,0,,,,,0,,,1,http://www.house-of-floors.com/,,,,,,,X,,
(972) 279-9480,5200 GUS THOMASSON RD,MESQUITE,TX,75150,,1,mohawk,,,,,,1,CARPET OUTLETS OF TEXAS INC,,,,,,,,0,,,,,0,,,1,http://www.carpetoutlets.net/,,,,,,,X,,
(605) 390-0790,2711 BRIDGE VIEW DR STE 6,RAPID CITY,SD,57701,,1,mohawk,,,,,,1,ALTIMATE FLOORING,,,,,,,,0,,,,,0,,,1,http://www.altimateflooring.com/,,,,,,,X,,
(217) 925-5522,113 N MAIN,DIETERICH,IL,62424,,1,mohawk,,,,,,1,WRIGHT FURNITURE INC,,,,,,,,1,CEDERIC,WRIGHT,,,0,,,1,http://www.wrightsfurniture.com/,,,,,,,X,,
(281) 370-0820,25813 HIGHWAY 290,CYPRESS,TX,77429,,1,mohawk,,,,,,1,TEXAS FLOORS,,,,,,,,0,,,,,0,,,1,http://texasfloorsonline.com/,,,,,,,X,,
(770) 565-5380,ENHANCE FLOOR TRENDS,MARIETTA,GA,30062,,1,mohawk,,,,,,1,ENHANCE HOME SERVICES INC,,,,,,,,0,,,,,0,,,1,http://enhancefloors.com/,,,,,,,X,,
(317) 223-3761,DBA:BREWER CUSTOM FLOORS&MORE,AVON,IN,46123,,1,mohawk,,,,,,1,CUSTOM FLOORING PARTNERS INC,,,,,,,,1,KEVIN,BREWER,,,0,,,1,http://brewercustomfloorsandmore.com/,,,,,,,X,,
(314) 894-4131,REINHOLD STEVE,SAINT LOUIS,MO,63129,,1,mohawk,,,,,,1,REINHOLD FLOORING,,,,,,,,0,,,,,0,,,1,http://www.reinholdflooring.com/,,,,,,,X,,
(317) 888-8350,CARPET COUNTRY,GREENWOOD,IN,46142,,1,mohawk,,,,,,1,RODE COMPANY INC.,,,,,,,,0,,,,,0,,,1,http://www.carpetcountry.net,,,,,,,X,,
(724) 446-6048,P.O. BOX 216,WENDEL,PA,15691-0216,,1,mohawk,,,,,,1,LINT LARRY FLR & WLL CV INC,,,,,,,,1,LARRY,LINT,,,0,,,1,http://www.lintcarpets.com/,,,,,,,X,,
(410) 893-3654,GRAHAM DAVID,FOREST HILL,MD,21050,,1,mohawk,,,,,,1,CARPET CONCEPTS INC,,,,,,,,1,DONALD,GRAHAM,,,0,,,1,http://carpetconceptsonline.com/,,,,,,,X,,
(815) 469-9909,CARPET TIME,MOKENA,IL,60448,,1,mohawk,,,,,,1,WINDY CITY CARPET TIME INC,,,,,,,,0,,,,,0,,,1,http://www.carpettimeinc.com,,,,,,,X,,
(812) 882-2271,1023 MAIN ST,VINCENNES,IN,47591,,1,mohawk,,,,,,2,NIEHAUS LUMBER COMPANY, INC.,,,,,,,1,BERNARD,NIEHAUS,,,0,,,1,http://www.niehausinc.com/,,,,,,,X,,
